ticker,date,open,high,low,close,adj_close,volume,avg_sentiment,next_close,target,daily_return,ma_5,ma_10
AAPL,2023-02-08,151.45133472995892,152.14028370808583,148.7840997356859,149.5222625732422,149.5222625732422,64120100,0.295369,148.48883056640625,0,-0.017652714036237915,150.31356506347657,146.27728729248048
AAPL,2023-02-09,151.3529059605557,151.89422837459855,148.0459358705389,148.48883056640625,148.48883056640625,56007100,0.042431,148.85353088378906,1,-0.006911559449748972,150.3234069824219,146.95737915039064
AAPL,2023-02-10,147.32567733632254,149.17882019931434,147.08909918660703,148.85353088378906,148.85353088378906,57450700,0.17141699999999999,151.6529998779297,1,0.0024560791272425497,149.6818084716797,147.4800567626953
AAPL,2023-02-13,148.79440338379132,152.05713357186568,148.76483299254943,151.6529998779297,151.6529998779297,62199000,0.101085,151.0122528076172,0,0.018806869931262682,150.14535827636718,148.57105407714843
AAPL,2023-02-14,149.94767374239032,151.57412024796835,148.70567235340334,151.0122528076172,151.0122528076172,61707600,-0.081493,153.11187744140625,1,-0.004225086683601775,149.90597534179688,149.47101287841798
AAPL,2023-02-15,150.92357800911904,153.2794480234058,150.69686663828347,153.11187744140625,153.11187744140625,65573800,0.507645,151.51499938964844,0,0.013903670693952819,150.6238983154297,150.46873168945314
AAPL,2023-02-16,151.31784339392544,154.09758049199988,151.16013965459408,151.51499938964844,151.51499938964844,68167900,0.0031289999999999977,150.37155151367188,0,-0.010429485148001794,151.22913208007813,150.77626953125
AAPL,2023-02-17,150.17441057100683,150.81512239489066,148.69583093968438,150.37155151367188,150.37155151367188,59144100,0.0892205,146.3596649169922,0,-0.007546763558609615,151.5327362060547,150.60727233886718
AAPL,2023-02-21,148.05510409777494,149.1394018439348,146.29067235544917,146.3596649169922,146.3596649169922,58867200,0.3220866666666667,146.78353881835938,1,-0.02667982445013828,150.47406921386718,150.3097137451172
AAPL,2023-02-22,146.74410160351695,147.8086807909047,145.0585291708209,146.78353881835938,146.78353881835938,51011300,0.269528,147.26654052734375,1,0.002896111449883332,149.62832641601562,149.76715087890625
AAPL,2023-02-23,147.946689634791,148.19311959888688,145.13739706863274,147.26654052734375,147.26654052734375,48394200,0.13459716666666668,144.6149444580078,0,0.003290571360199168,148.45925903320312,149.5415786743164
AAPL,2023-02-24,145.0092263234326,145.0880857046954,143.6390765358812,144.6149444580078,144.6149444580078,55469600,0.181619,145.80767822265625,1,-0.018005421053831294,147.079248046875,149.15419006347656
AAPL,2023-02-27,145.6006854773172,147.03982803359767,145.344388690471,145.80767822265625,145.80767822265625,44998500,-0.009674500000000003,145.304931640625,0,0.008247652198869249,146.16647338867188,148.84960479736327
AAPL,2023-02-28,144.95007197860627,146.9510815880518,144.7332124606566,145.304931640625,145.304931640625,50547000,0.16707366666666668,143.2349395751953,0,-0.003448011710765475,145.95552673339844,148.2147979736328
AAPL,2023-03-01,144.73323786008925,145.1275197577975,142.93922063146897,143.2349395751953,143.2349395751953,55479000,0.1682355,143.826416015625,1,-0.014245848658112181,145.2458068847656,147.43706665039062
AAPL,2023-03-02,142.31826554333702,144.6149950633121,141.84510909018817,143.826416015625,143.826416015625,52238100,0.169548,148.87326049804688,1,0.004129414528214248,144.5577819824219,146.5085205078125
AAPL,2023-03-03,145.9259528752422,148.9521198871165,145.22610023869615,148.87326049804688,148.87326049804688,70732300,0.07969760000000001,151.6332550048828,1,0.03508982996470955,145.4094451904297,146.24434661865234
AAPL,2023-03-06,151.59381779613093,154.06798373466975,151.26854354881283,151.6332550048828,151.6332550048828,87558000,0.0,149.4351348876953,0,0.018539222541392064,146.574560546875,146.37051696777343
AAPL,2023-03-07,151.50513754277677,151.83042689733767,148.97184535612897,149.4351348876953,149.4351348876953,56182000,0.040730666666666665,150.68698120117188,1,-0.014496293158890006,147.40060119628907,146.67806396484374
AAPL,2023-03-08,150.62784041964048,151.278419098267,149.66183922588297,150.68698120117188,150.68698120117188,47204800,0.0,148.4395294189453,0,0.008377188633833299,148.89100952148436,147.068408203125
AAPL,2023-03-09,151.36711819838627,152.33311931510104,148.08466971716794,148.4395294189453,148.4395294189453,53833600,0.330943,146.37937927246094,0,-0.014914704404530799,149.81363220214843,147.18570709228516
AAPL,2023-03-10,148.06496662146847,148.78453780981002,145.5020893181875,146.37937927246094,146.37937927246094,68572400,-0.076871,148.32127380371094,1,-0.01387871650192285,149.31485595703126,147.36215057373047
AAPL,2023-03-13,145.69925527320058,150.95314411845015,145.59082548311505,148.32127380371094,148.32127380371094,84457100,0.0,150.41098022460938,1,0.013266175474316633,148.65245971679687,147.61351013183594
AAPL,2023-03-14,149.11968969699433,151.209410853691,147.95654755608294,150.41098022460938,150.41098022460938,73695900,0.4643955,150.80523681640625,1,0.014089053898390658,148.84762878417968,148.12411499023438
AAPL,2023-03-15,149.03093864826403,151.06151848034872,147.7790706295072,150.80523681640625,150.80523681640625,77167900,0.0,153.6244354248047,1,0.002621195548411004,148.87127990722655,148.88114471435546
AAPL,2023-03-16,149.98712698991974,154.22572509887632,149.47454848721353,153.6244354248047,153.6244354248047,76161100,0.269879,152.7865753173828,0,0.018694301788939827,149.90826110839845,149.86094665527344
AAPL,2023-03-17,153.85115455030763,154.50173325502132,152.07685582876627,152.7865753173828,152.7865753173828,98944600,0.230316,155.1522979736328,1,-0.005453950767044358,151.1897003173828,150.25227813720704
AAPL,2023-03-20,152.85558396503848,155.56631354554972,151.94870846939224,155.1522979736328,155.1522979736328,73641400,0.0,157.00546264648438,1,0.015483838493897117,152.5559051513672,150.60418243408202
AAPL,2023-03-21,155.0734600878072,157.1237442200261,154.3045847371103,157.00546264648438,157.00546264648438,73938300,0.23093533333333335,155.5761260986328,0,0.011944165165806986,153.8748016357422,151.36121520996093
AAPL,2023-03-22,157.02513511228065,159.8245751633318,155.5564074952064,155.5761260986328,155.5761260986328,75701800,0.135867,156.66046142578125,1,-0.009103737690132951,154.8289794921875,151.85012969970703
AAPL,2023-03-23,156.56189845720945,159.24305787299903,155.42831151194017,156.66046142578125,156.66046142578125,67622100,0.0,157.96157836914062,1,0.006969805421565667,155.43618469238282,152.67222290039064
AAPL,2023-03-24,156.59142861861952,158.0502895303303,155.59585715875076,157.96157836914062,157.96157836914062,59196500,0.18150149999999998,156.0197296142578,0,0.00830533072300299,156.47118530273437,153.8304428100586
AAPL,2023-03-27,157.6560281012329,158.47417734472043,155.61558088418133,156.0197296142578,156.0197296142578,52390300,-0.109169,155.39869689941406,0,-0.012293171383391144,156.64467163085936,154.60028839111328
AAPL,2023-03-28,155.71413440722972,156.22671283698608,153.75254688783264,155.39869689941406,155.39869689941406,45992200,0.239216,158.4741668701172,1,-0.003980475523058469,156.3233184814453,155.09906005859375
AAPL,2023-03-29,157.09415020907082,158.75016719414856,157.074446643704,158.4741668701172,158.4741668701172,51305700,0.10486466666666668,160.04144287109375,1,0.019790835007411856,156.90292663574218,155.86595306396484
AAPL,2023-03-30,159.2232937572216,160.14987263415844,158.96701206310877,160.04144287109375,160.04144287109375,49501700,0.0,162.5452117919922,1,0.009889788549960254,157.5791229248047,156.50765380859374
AAPL,2023-03-31,160.12034916693244,162.64378980216873,159.59791880296052,162.5452117919922,162.5452117919922,68749800,0.10348220000000001,163.7970428466797,1,0.015644503548466027,158.495849609375,157.4835174560547
AAPL,2023-04-03,161.92418140899423,163.91532439911353,161.87489241518372,163.7970428466797,163.7970428466797,56976200,0.19651659999999999,163.26480102539062,0,0.007701432979086764,160.0513122558594,158.34799194335938
AAPL,2023-04-04,164.22095058539657,164.45751374852026,162.7522224371345,163.26480102539062,163.26480102539062,46278300,0.198495,161.42144775390625,0,-0.003249398231122247,161.6245330810547,158.97392578125
AAPL,2023-04-05,162.38746386000238,162.69303455117807,159.489445623491,161.42144775390625,161.42144775390625,51511700,0.1722018333333333,162.30862426757812,1,-0.011290573717709695,162.2139892578125,159.55845794677734
AAPL,2023-04-06,160.1104583059446,162.60434321282244,159.686606015777,162.30862426757812,162.30862426757812,45390100,-0.0007126666666666762,159.71617126464844,0,0.005496026246923691,162.66742553710938,160.12327423095704
AAPL,2023-04-10,159.11488161033475,159.71617126464844,157.7940207437735,159.71617126464844,159.71617126464844,47716900,0.153938,158.50375366210938,0,-0.01597236754749287,162.10161743164062,160.29873352050782
AAPL,2023-04-11,160.03162242596915,160.0414742096721,158.21788648492154,158.50375366210938,158.50375366210938,47644200,0.0,157.81375122070312,0,-0.007591076050339929,161.04295959472657,160.54713592529296
AAPL,2023-04-12,158.9177526201656,159.74575366976245,157.49831365463328,157.81375122070312,157.81375122070312,50133100,0.0328485,163.19578552246094,1,-0.004353224611179596,159.95274963378907,160.78864135742188
AAPL,2023-04-13,159.32191350458623,163.4323637150449,159.11490570596376,163.19578552246094,163.19578552246094,68445600,0.34565075,162.85079956054688,0,0.03410370934172291,160.3076171875,161.26080322265625
AAPL,2023-04-14,162.23964296372833,163.9449493067031,161.4806494316569,162.85079956054688,162.85079956054688,49386500,0.0,162.87045288085938,1,-0.0021139391609262814,160.41605224609376,161.54173889160157
AAPL,2023-04-17,162.73245273206868,163.02817163401676,161.68759231395518,162.87045288085938,162.87045288085938,41516200,0.12611366666666668,164.09280395507812,1,0.0001206829832309797,161.04690856933593,161.5742630004883
AAPL,2023-04-18,163.7280923807177,165.01938312972754,163.2845063632714,164.09280395507812,164.09280395507812,49923000,0.211666,165.23622131347656,1,0.0075050511163796685,162.1647186279297,161.6038391113281
AAPL,2023-04-19,163.43235220441335,165.75865162452376,163.1760554202755,165.23622131347656,165.23622131347656,47720200,0.0,164.2701873779297,0,0.006968113962581013,163.6492126464844,161.8009811401367
AAPL,2023-04-20,163.71818673436218,165.47276665465435,163.1957564794937,164.2701873779297,164.2701873779297,52456400,-0.19601366666666667,162.6634979248047,0,-0.005846381186084937,163.8640930175781,162.08585510253906
AAPL,2023-04-21,162.6930683177726,164.07307012591417,162.141067594516,162.6634979248047,162.6634979248047,58337300,0.377177,162.96905517578125,1,-0.009780773241760299,163.82663269042968,162.12134246826173
AAPL,2023-04-24,162.643765839196,163.23520373133107,161.54961626736943,162.96905517578125,162.96905517578125,41949600,0.318313,161.4313507080078,0,0.0018784623156069546,163.84635314941406,162.446630859375
AAPL,2023-04-25,162.8310711478655,163.93507261234095,161.3919134894812,161.4313507080078,161.4313507080078,48714100,0.328565,161.42144775390625,0,-0.009435561040191609,163.3140625,162.73939056396483
AAPL,2023-04-26,160.73144699304368,162.91974586384254,160.47516529354857,161.42144775390625,161.42144775390625,45498800,0.0,166.00506591796875,1,-6.13446772149695e-05,162.55110778808594,163.10016021728515
AAPL,2023-04-27,162.83104713478986,166.1529178634098,162.83104713478986,166.00506591796875,166.00506591796875,64902300,0.16067,167.2569122314453,1,0.02839534787874287,162.89808349609376,163.38108825683594
AAPL,2023-04-28,166.08391841749662,167.42449781718415,165.48262879614657,167.2569122314453,167.2569122314453,55275900,0.0,167.168212890625,0,0.00754101271882357,163.81676635742187,163.8216995239258
AAPL,2023-05-01,166.86264216717663,168.01593249804148,166.2317821133474,167.168212890625,167.168212890625,52472900,0.212702,166.1332244873047,0,-0.0005303179380566903,164.65659790039064,164.25147552490233
AAPL,2023-05-02,167.66109333275145,167.91739013162538,165.14750459229282,166.1332244873047,166.1332244873047,48425700,-0.062081,165.0587615966797,0,-0.006191299083860402,165.59697265625,164.455517578125
AAPL,2023-05-03,167.07949000013943,168.47921017635485,164.77290950021637,165.0587615966797,165.0587615966797,65136000,-0.336121,163.42245483398438,0,-0.006467477495491036,166.32443542480468,164.43777160644532
AAPL,2023-05-04,162.53531316165655,164.65460440159984,161.96359395737636,163.42245483398438,163.42245483398438,81235400,0.12683266666666668,171.0913848876953,1,-0.009913480186490298,165.80791320800782,164.35299835205078
AAPL,2023-05-05,168.5383592942621,171.8109560965244,168.32149974515366,171.0913848876953,171.0913848876953,113453200,0.32425899999999996,171.02236938476562,0,0.04692702763216694,166.5748077392578,165.19578704833984
AAPL,2023-05-08,170.01693107088172,171.3673772990156,169.65221959190652,171.02236938476562,171.02236938476562,55962800,0.0870225,169.3170928955078,0,-0.00040338385813520894,167.34563903808595,166.0011184692383
AAPL,2023-05-09,170.57881302608763,171.06180609803263,169.14952233576255,169.3170928955078,169.3170928955078,45326900,0.085117,171.08152770996094,1,-0.009971072763126587,167.98241271972657,166.7896926879883
AAPL,2023-05-10,170.54924563088602,171.54481722364216,169.4452292165715,171.08152770996094,171.08152770996094,53724500,0.37731,171.26878356933594,1,0.01042089008427527,169.1869659423828,167.75570068359374
AAPL,2023-05-11,171.36736154745756,172.0967844383617,169.71134476851833,171.26878356933594,171.26878356933594,49514700,0.3765,170.34095764160156,0,0.0010945416602339275,170.75623168945313,168.28207244873047
AAPL,2023-05-12,171.3773829679925,171.8117019924622,168.79122976444327,170.34095764160156,170.34095764160156,45533100,0.201913,169.847412109375,0,-0.005417367417447472,170.60614624023438,168.5904769897461
AAPL,2023-05-15,170.92332917405315,170.97268634600138,169.2551561693846,169.847412109375,169.847412109375,37266700,-0.135539,169.847412109375,0,-0.0028973978957250734,170.37115478515625,168.8583969116211
AAPL,2023-05-16,169.76844364659667,170.903583292935,169.58089543020992,169.847412109375,169.847412109375,42110300,0.4514725,170.45941162109375,1,0.0,170.4772186279297,169.2298156738281
AAPL,2023-05-17,169.4920742376562,170.69630196545663,168.21872838992437,170.45941162109375,170.45941162109375,57951600,0.0,172.78890991210938,1,0.0036032313010729844,170.35279541015626,169.76988067626954
AAPL,2023-05-18,170.76538642479474,172.97645812210007,170.35081330561755,172.78890991210938,172.78890991210938,65496700,0.0,172.8975067138672,1,0.013665999834574949,170.65682067871094,170.70652618408204
AAPL,2023-05-19,174.11161490131875,174.11161490131875,172.68034719263906,172.8975067138672,172.8975067138672,55809500,0.0,171.94989013671875,0,0.0006284940498382241,171.16813049316406,170.88713836669922
AAPL,2023-05-22,171.73273062815065,172.45331220735133,171.2095777379714,171.94989013671875,171.94989013671875,43570900,0.276749,169.34400939941406,0,-0.005480799550896198,171.5886260986328,170.97989044189453
AAPL,2023-05-23,170.89373741791002,171.1405082441651,169.06762727894406,169.34400939941406,169.34400939941406,50747300,0.3379094,169.62037658691406,1,-0.015154884572666671,171.48794555664062,170.98258209228516
AAPL,2023-05-24,168.88006417332414,170.19288666082696,168.317434571077,169.62037658691406,169.62037658691406,45143500,0.031839,170.75547790527344,1,0.001631986797053786,171.32013854980468,170.83646697998046
AAPL,2023-05-25,170.18296801046574,171.65371190586924,169.47226711082098,170.75547790527344,170.75547790527344,56058300,0.2904185,173.1640167236328,1,0.006692010365734191,170.9134521484375,170.7851364135742
AAPL,2023-05-26,171.08128541223243,173.49963649375093,170.873991291327,173.1640167236328,173.1640167236328,54835000,0.0,175.00985717773438,1,0.014105192102214836,170.9667541503906,171.06744232177735
AAPL,2023-05-30,174.6742524991613,176.67803022234617,174.28929064745816,175.00985717773438,175.00985717773438,55964400,0.0,174.96047973632812,0,0.01065949201817995,171.57874755859376,171.58368682861328
AAPL,2023-05-31,175.0394481918492,177.03336027410137,174.47680359439627,174.96047973632812,174.96047973632812,99625300,0.09291,177.76380920410156,1,-0.00028214091596057145,172.70204162597656,172.0949935913086
AAPL,2023-06-01,175.40468096744894,177.79342049505456,174.64462268903534,177.76380920410156,177.76380920410156,68901800,0.286549,178.6127166748047,1,0.01602264392506325,174.33072814941406,172.82543334960937
AAPL,2023-06-02,178.69168514468382,179.43199760539318,176.94454352013497,178.6127166748047,178.6127166748047,61996900,0.10950033333333332,177.26040649414062,0,0.004775479747558986,175.9021759033203,173.4078140258789
AAPL,2023-06-05,180.27101332814428,182.56103856696868,175.74028990045602,177.26040649414062,177.26040649414062,121946500,0.1175825,176.89517211914062,0,-0.0075711864521168515,176.72145385742186,173.84410400390624
AAPL,2023-06-06,177.64534986625156,177.79340630920336,175.13815031318512,176.89517211914062,176.89517211914062,64848400,0.388388,175.5231475830078,0,-0.002060439678682968,177.09851684570313,174.33863220214843
AAPL,2023-06-07,176.135134367242,178.86935913776645,175.02960596689772,175.5231475830078,175.5231475830078,61944600,0.0,178.2376251220703,1,-0.007756144612068527,177.21105041503907,174.9565460205078
AAPL,2023-06-08,175.60209965770608,178.50412674833163,175.1677956906412,178.2376251220703,178.2376251220703,50214900,0.414955,178.62258911132812,1,0.015465068718522046,177.30581359863282,175.81827087402343
AAPL,2023-06-09,179.1556074319137,179.87617397731293,178.2968498358667,178.62258911132812,178.62258911132812,48900000,-0.203032,181.416015625,1,0.0021598357192773587,177.3077880859375,176.6049819946289
AAPL,2023-06-12,178.92857679274874,181.51472997018058,178.63244881890137,181.416015625,181.416015625,54274900,0.037766,180.94223022460938,0,0.015638708001992185,178.13890991210937,177.43018188476563
AAPL,2023-06-13,180.43882318354116,181.77137654932005,180.08347260699438,180.94223022460938,180.94223022460938,54929100,0.370653,181.573974609375,1,-0.0026115963287937083,178.9483215332031,178.02341918945314
AAPL,2023-06-14,181.0014644735094,182.0082936822176,179.66891102186548,181.573974609375,181.573974609375,57462900,0.13253533333333334,183.60733032226562,1,0.0034914148232914055,180.15848693847656,178.6847686767578
AAPL,2023-06-15,181.58382192499832,184.11075236554325,181.40613912687283,183.60733032226562,183.60733032226562,65433200,0.24389349999999999,182.5314178466797,0,0.011198497566983656,181.23242797851563,179.2691207885742
AAPL,2023-06-16,184.31803597311566,184.57468723659963,181.88981981135748,182.5314178466797,182.5314178466797,101256200,0.3055972,182.62025451660156,1,-0.005859855778620138,182.01419372558593,179.6609909057617
AAPL,2023-06-20,182.02801364300083,183.69618663444365,182.02801364300083,182.62025451660156,182.62025451660156,49799100,0.085014,181.58383178710938,0,0.00048669248817478916,182.25504150390626,180.1969757080078
AAPL,2023-06-21,182.51167734169172,183.015099412311,180.23151756348105,181.58383178710938,181.58383178710938,49515700,0.207042,184.58456420898438,1,-0.005675289043023279,182.38336181640625,180.66584167480468
AAPL,2023-06-22,181.36667829792557,184.63392138287654,181.29757524213758,184.58456420898438,184.58456420898438,51245300,0.0,184.26870727539062,0,0.01652532823182784,182.98547973632813,181.57198333740234
AAPL,2023-06-23,183.1533133637622,185.13734541827677,182.62027993546528,184.26870727539062,184.26870727539062,53117000,0.0,182.8769073486328,0,-0.0017111773942057873,183.1177551269531,182.1750915527344
AAPL,2023-06-26,184.4167547195407,185.6209974197008,182.83741558637178,182.8769073486328,182.8769073486328,48088700,0.0,185.63087463378906,1,-0.007553099749474823,183.18685302734374,182.60052337646485
AAPL,2023-06-27,183.48890577659213,185.95661391553264,183.27174625542975,185.63087463378906,185.63087463378906,50730800,0.0,186.80548095703125,1,0.015059130893471107,183.78897705078126,183.02200927734376
AAPL,2023-06-28,185.5025240055518,187.4470789620611,185.17679982937508,186.80548095703125,186.80548095703125,51216800,0.410736,187.14111328125,1,0.006327645255992165,184.83330688476562,183.60833435058595
AAPL,2023-06-29,186.63770623646846,187.6149240946042,186.49951518133068,187.14111328125,187.14111328125,46347300,-0.119029,191.46450805664062,1,0.0017966942002947128,185.34461669921876,184.16504821777343
AAPL,2023-06-30,189.15473724224137,191.96791501002735,188.78950625721086,191.46450805664062,191.46450805664062,85213200,0.3267715,189.97406005859375,0,0.023102324762240167,186.78377685546874,184.95076599121094
AAPL,2023-07-03,191.27700219289193,191.37571654835668,189.28308969373236,189.97406005859375,189.97406005859375,31458200,0.06828599999999999,188.85862731933594,0,-0.0077844610114682355,188.20320739746094,185.69503021240234
AAPL,2023-07-05,189.09553270560195,190.48730854754436,188.15779163185775,188.85862731933594,188.85862731933594,46920300,-0.297945,189.3323974609375,1,-0.005871500240157923,188.8487579345703,186.3188674926758
AAPL,2023-07-06,187.38784264698543,189.5396915286371,186.75611009728527,189.3323974609375,189.3323974609375,45094300,0.178236,188.21701049804688,0,0.0025085967653490915,189.35414123535156,187.0937240600586
AAPL,2023-07-07,188.9375920522482,190.1813114167851,187.7827065576724,188.21701049804688,188.21701049804688,46815000,0.0,186.1737518310547,0,-0.0058911574450470905,189.56932067871094,187.45696868896485
AAPL,2023-07-10,186.8153498480431,187.53593138541007,184.62402407003376,186.1737518310547,186.1737518310547,59922200,0.206761,185.65061950683594,0,-0.010855866117443158,188.51116943359375,187.64747314453126
AAPL,2023-07-11,186.71667122446578,186.85486227702734,184.18974051380027,185.65061950683594,185.65061950683594,46638100,0.305424,187.3187713623047,1,-0.0028099144969344625,187.6464813232422,187.92484436035156
AAPL,2023-07-12,187.22992243297554,189.22383458950753,186.0355602702456,187.3187713623047,187.3187713623047,60750200,0.172151,188.07882690429688,1,0.00898543651456718,187.33851013183593,188.09363403320313
AAPL,2023-07-13,188.03935020331573,188.72044002337208,187.32864909209994,188.07882690429688,188.07882690429688,41342300,0.3142473333333333,188.22686767578125,1,0.004057551394686998,187.08779602050782,188.2209686279297
AAPL,2023-07-14,187.77280284934832,188.7105287268448,187.1805620612046,188.22686767578125,188.22686767578125,41616200,0.03749,191.48428344726562,1,0.0007871208786287553,187.0897674560547,188.3295440673828
AAPL,2023-07-17,189.42126802557274,191.81002272437502,189.33243414864154,191.48428344726562,191.48428344726562,50520200,0.136814,191.22764587402344,0,0.017305795988143524,188.15187377929686,188.3315216064453
AAPL,2023-07-18,190.8525644573039,191.81990188608006,189.93456914478574,191.22764587402344,191.22764587402344,48288200,0.0,192.57994079589844,1,-0.0013402539812771286,189.26727905273438,188.45688018798828
AAPL,2023-07-19,190.6057743707706,195.66950100927124,190.16157487576123,192.57994079589844,192.57994079589844,80507300,0.465246,190.63539123535156,0,0.007071649685871595,190.31951293945312,188.82901153564453
AAPL,2023-07-20,192.57006595398724,193.9322456468904,190.01352397351403,190.63539123535156,190.63539123535156,59581200,0.17080133333333333,189.46075439453125,0,-0.010097362957483536,190.83082580566406,188.95931091308594
AAPL,2023-07-21,191.59285775033445,192.45161532627134,188.75991868585442,189.46075439453125,189.46075439453125,71951700,0.0,190.26026916503906,1,-0.00616169344636619,191.07760314941407,189.08368530273438
AAPL,2023-07-24,190.91174763146105,192.392372294224,189.76672761078473,190.26026916503906,190.26026916503906,45377800,-0.417388,191.11903381347656,1,0.004219949261063949,190.83280029296876,189.49233703613282
AAPL,2023-07-25,190.83278632842445,191.92844922240585,190.4280786239598,191.11903381347656,191.11903381347656,37283200,0.383923,191.9876708984375,1,0.004513630997192486,190.8110778808594,190.03917846679687
AAPL,2023-07-26,191.16839008411552,193.112945076557,190.82292002182845,191.9876708984375,191.9876708984375,47471900,0.09086349999999999,190.72422790527344,0,0.004545005631457322,190.6926239013672,190.50606842041014
AAPL,2023-07-27,193.48806403406496,194.6528150463848,190.06288393124004,190.72422790527344,190.72422790527344,47460200,0.18234250000000002,193.3004913330078,1,-0.0065808548395402955,190.71039123535155,190.7706085205078
AAPL,2023-07-28,192.15547128634879,194.0901608500724,191.63231843190331,193.3004913330078,193.3004913330078,48291400,0.105407,193.9124755859375,1,0.013507793194548423,191.47833862304688,191.27797088623046
AAPL,2023-07-31,193.52751377225187,193.9519673452193,192.7378442652397,193.9124755859375,193.9124755859375,38824100,0.0,193.08335876464844,0,0.0031659736025988483,192.20877990722656,191.52079010009766
AAPL,2023-08-01,193.70522604358104,194.1888872056883,192.7576194786216,193.08335876464844,193.08335876464844,35175100,0.32763149999999996,190.0924835205078,0,-0.004275727071111568,192.60164489746094,191.70636138916015
AAPL,2023-08-02,192.52069974591456,192.65889079076135,189.37191700535638,190.0924835205078,190.0924835205078,50389300,0.15945333333333334,188.70069885253906,0,-0.015490072594947168,192.222607421875,191.4576156616211
AAPL,2023-08-03,189.09554118067888,189.885195713569,188.22690312046603,188.70069885253906,188.70069885253906,61235200,0.122054,179.63926696777344,0,-0.007321618625802162,191.81790161132812,191.26414642333984
AAPL,2023-08-04,183.12366926443607,184.9596445164711,179.57016391801557,179.63926696777344,179.63926696777344,115956800,-0.15305033333333334,176.53985595703125,0,-0.04802012891243568,189.08565673828124,190.28199768066406
AAPL,2023-08-07,179.77748800777417,180.76457131743229,175.0592309925441,176.53985595703125,176.53985595703125,97576100,0.16656500000000002,177.47755432128906,1,-0.0172535273777209,185.6111328125,188.9099563598633
AAPL,2023-08-08,177.36897457174686,177.94148460917899,175.2862285117603,177.47755432128906,177.47755432128906,67823000,0.17403466666666664,175.8883819580078,0,0.005311539194220449,182.48997192382814,187.54580841064453
AAPL,2023-08-09,178.53375806746422,178.59298065772126,174.7236157900662,175.8883819580078,175.8883819580078,60378500,0.239033,175.67120361328125,0,-0.008954216037957985,179.64915161132814,185.93587951660157
